50 120 480 1250
27984697 10 0 18835593 512
27984698 10 0 18835593 512
27984703 10 0 18835593 512
27984706 10 0 18835593 512
27984713 10 0 18835593 512
27984716 10 0 18835593 512
27984720 10 0 18835593 512
27919188 10 0 18835609 512
27853658 10 0 18835609 512
27788125 10 0 18835609 512
27722592 10 0 18835609 512
27722596 10 0 18835609 512
27657063 10 0 18835609 512
27657063 10 0 18835609 514
